NúmeroDeDistribuição,Ano,Mês,Ente,SiglaEstado,CodigoEnte,NomeEnte,TipoDistribuição,Substância,TipoAfetamento,Valor,DataCriacao
509,2021,3,Município,MG,3103405.0,ARAÇUAÍ,Afetado,AREIA DE FUNDIÇÃO,Afetado por perda,",0096250000000000000",2021-02-22 00:00:00
509,2021,3,Município,MG,3103405.0,ARAÇUAÍ,Afetado,AREIA DE FUNDIÇÃO,Afetado por perda,",0020440000000000000",2021-02-24 00:00:00
509,2021,3,Município,MG,3141801.0,MINAS NOVAS,Afetado,AREIA DE FUNDIÇÃO,Estrutura de mineração,"25,8205250000000000000",2021-02-26 00:00:00
509,2021,3,Município,MG,3133303.0,ITAOBIM,Afetado,AREIA DE FUNDIÇÃO,Estrutura de mineração,"1,1185070000000000000",2021-02-26 00:00:00
509,2021,3,Município,MG,3141801.0,MINAS NOVAS,Afetado,AREIA DE FUNDIÇÃO,Estrutura de mineração,",0532770000000000000",2021-02-22 00:00:00
509,2021,3,Município,MG,3141801.0,MINAS NOVAS,Afetado,AREIA DE FUNDIÇÃO,Estrutura de mineração,",0113150000000000000",2021-02-24 00:00:00
509,2021,3,Município,MG,3133303.0,ITAOBIM,Afetado,AREIA DE FUNDIÇÃO,Estrutura de mineração,",0023080000000000000",2021-02-22 00:00:00
509,2021,3,Município,MG,3133303.0,ITAOBIM,Afetado,AREIA DE FUNDIÇÃO,Estrutura de mineração,",0004900000000000000",2021-02-24 00:00:00
509,2021,3,Município,MG,3103405.0,ARAÇUAÍ,Afetado,AREIA FLUVIAL,Afetado por perda,",0086380000000000000",2021-02-26 00:00:00
509,2021,3,Município,MG,3141801.0,MINAS NOVAS,Afetado,AREIA FLUVIAL,Estrutura de mineração,",0478100000000000000",2021-02-26 00:00:00
509,2021,3,Município,MG,3133303.0,ITAOBIM,Afetado,AREIA FLUVIAL,Estrutura de mineração,",0020710000000000000",2021-02-26 00:00:00
509,2021,3,Município,MG,3103405.0,ARAÇUAÍ,Afetado,AREIA INDUSTRIAL,Afetado por perda,",3806900000000000000",2021-02-26 00:00:00
509,2021,3,Município,MG,3103405.0,ARAÇUAÍ,Afetado,AREIA INDUSTRIAL,Afetado por perda,",0156730000000000000",2021-02-25 00:00:00
509,2021,3,Município,MG,3103405.0,ARAÇUAÍ,Afetado,AREIA INDUSTRIAL,Afetado por perda,",0025050000000000000",2021-02-24 00:00:00
509,2021,3,Município,MG,3141801.0,MINAS NOVAS,Afetado,AREIA INDUSTRIAL,Estrutura de mineração,"2,1071340000000000000",2021-02-26 00:00:00
509,2021,3,Município,MG,3133303.0,ITAOBIM,Afetado,AREIA INDUSTRIAL,Estrutura de mineração,",0912760000000000000",2021-02-26 00:00:00
509,2021,3,Município,MG,3141801.0,MINAS NOVAS,Afetado,AREIA INDUSTRIAL,Estrutura de mineração,",0867510000000000000",2021-02-25 00:00:00
509,2021,3,Município,MG,3141801.0,MINAS NOVAS,Afetado,AREIA INDUSTRIAL,Estrutura de mineração,",0138630000000000000",2021-02-24 00:00:00
509,2021,3,Município,MG,3133303.0,ITAOBIM,Afetado,AREIA INDUSTRIAL,Estrutura de mineração,",0037580000000000000",2021-02-25 00:00:00
509,2021,3,Município,MG,3133303.0,ITAOBIM,Afetado,AREIA INDUSTRIAL,Estrutura de mineração,",0006010000000000000",2021-02-24 00:00:00
509,2021,3,Município,MG,3103405.0,ARAÇUAÍ,Afetado,AREIA LAVADA,Afetado por perda,",0268540000000000000",2021-02-23 00:00:00
509,2021,3,Município,MG,3141801.0,MINAS NOVAS,Afetado,AREIA LAVADA,Estrutura de mineração,",1486400000000000000",2021-02-23 00:00:00
509,2021,3,Município,MG,3133303.0,ITAOBIM,Afetado,AREIA LAVADA,Estrutura de mineração,",0064390000000000000",2021-02-23 00:00:00
509,2021,3,Município,MG,3103405.0,ARAÇUAÍ,Afetado,AREIA P/ VIDRO,Afetado por perda,",7732720000000000000",2021-02-26 00:00:00
509,2021,3,Município,MG,3141801.0,MINAS NOVAS,Afetado,AREIA P/ VIDRO,Estrutura de mineração,"4,2800870000000000000",2021-02-26 00:00:00
509,2021,3,Município,MG,3133303.0,ITAOBIM,Afetado,AREIA P/ VIDRO,Estrutura de mineração,",1854070000000000000",2021-02-26 00:00:00
509,2021,3,Município,MG,3103405.0,ARAÇUAÍ,Afetado,AREIA QUARTZOSA,Afetado por perda,",7230400000000000000",2021-02-26 00:00:00
509,2021,3,Município,MG,3103405.0,ARAÇUAÍ,Afetado,AREIA QUARTZOSA,Afetado por perda,",0157740000000000000",2021-02-19 00:00:00
509,2021,3,Município,MG,3103405.0,ARAÇUAÍ,Afetado,AREIA QUARTZOSA,Afetado por perda,",0154530000000000000",2021-02-24 00:00:00
509,2021,3,Município,MG,3103405.0,ARAÇUAÍ,Afetado,AREIA QUARTZOSA,Afetado por perda,",0148880000000000000",2021-02-09 00:00:00
509,2021,3,Município,MG,3103405.0,ARAÇUAÍ,Afetado,AREIA QUARTZOSA,Afetado por perda,",0044350000000000000",2021-02-10 00:00:00
509,2021,3,Município,MG,3103405.0,ARAÇUAÍ,Afetado,AREIA QUARTZOSA,Afetado por perda,",0015650000000000000",2021-02-11 00:00:00
509,2021,3,Município,MG,3141801.0,MINAS NOVAS,Afetado,AREIA QUARTZOSA,Estrutura de mineração,"4,0020570000000000000",2021-02-26 00:00:00
509,2021,3,Município,MG,3133303.0,ITAOBIM,Afetado,AREIA QUARTZOSA,Estrutura de mineração,",1733640000000000000",2021-02-26 00:00:00
509,2021,3,Município,MG,3141801.0,MINAS NOVAS,Afetado,AREIA QUARTZOSA,Estrutura de mineração,",0873100000000000000",2021-02-19 00:00:00
509,2021,3,Município,MG,3141801.0,MINAS NOVAS,Afetado,AREIA QUARTZOSA,Estrutura de mineração,",0855340000000000000",2021-02-24 00:00:00
509,2021,3,Município,MG,3141801.0,MINAS NOVAS,Afetado,AREIA QUARTZOSA,Estrutura de mineração,",0824070000000000000",2021-02-09 00:00:00
509,2021,3,Município,MG,3141801.0,MINAS NOVAS,Afetado,AREIA QUARTZOSA,Estrutura de mineração,",0245480000000000000",2021-02-10 00:00:00
509,2021,3,Município,MG,3141801.0,MINAS NOVAS,Afetado,AREIA QUARTZOSA,Estrutura de mineração,",0086620000000000000",2021-02-11 00:00:00
509,2021,3,Município,MG,3133303.0,ITAOBIM,Afetado,AREIA QUARTZOSA,Estrutura de mineração,",0037820000000000000",2021-02-19 00:00:00
509,2021,3,Município,MG,3133303.0,ITAOBIM,Afetado,AREIA QUARTZOSA,Estrutura de mineração,",0037050000000000000",2021-02-24 00:00:00
509,2021,3,Município,MG,3133303.0,ITAOBIM,Afetado,AREIA QUARTZOSA,Estrutura de mineração,",0035700000000000000",2021-02-09 00:00:00
509,2021,3,Município,MG,3133303.0,ITAOBIM,Afetado,AREIA QUARTZOSA,Estrutura de mineração,",0010630000000000000",2021-02-10 00:00:00
509,2021,3,Município,MG,3133303.0,ITAOBIM,Afetado,AREIA QUARTZOSA,Estrutura de mineração,",0003750000000000000",2021-02-11 00:00:00
509,2021,3,Município,MG,3103405.0,ARAÇUAÍ,Afetado,ARENITO,Afetado por perda,",9182880000000000000",2021-02-26 00:00:00
509,2021,3,Município,MG,3103405.0,ARAÇUAÍ,Afetado,ARENITO,Afetado por perda,",1324930000000000000",2021-02-04 00:00:00
509,2021,3,Município,MG,3103405.0,ARAÇUAÍ,Afetado,ARENITO,Afetado por perda,",0798920000000000000",2021-02-25 00:00:00
509,2021,3,Município,MG,3103405.0,ARAÇUAÍ,Afetado,ARENITO,Afetado por perda,",0556100000000000000",2021-02-17 00:00:00
509,2021,3,Município,MG,3103405.0,ARAÇUAÍ,Afetado,ARENITO,Afetado por perda,",0522760000000000000",2021-02-01 00:00:00
509,2021,3,Município,MG,3103405.0,ARAÇUAÍ,Afetado,ARENITO,Afetado por perda,",0402630000000000000",2021-02-22 00:00:00
509,2021,3,Município,MG,3103405.0,ARAÇUAÍ,Afetado,ARENITO,Afetado por perda,",0396320000000000000",2021-02-24 00:00:00
509,2021,3,Município,MG,3103405.0,ARAÇUAÍ,Afetado,ARENITO,Afetado por perda,",0394310000000000000",2021-02-09 00:00:00
509,2021,3,Município,MG,3103405.0,ARAÇUAÍ,Afetado,ARENITO,Afetado por perda,",0254040000000000000",2021-02-11 00:00:00
509,2021,3,Município,MG,3103405.0,ARAÇUAÍ,Afetado,ARENITO,Afetado por perda,",0241980000000000000",2021-02-23 00:00:00
509,2021,3,Município,MG,3103405.0,ARAÇUAÍ,Afetado,ARENITO,Afetado por perda,",0220730000000000000",2021-02-12 00:00:00
509,2021,3,Município,MG,3103405.0,ARAÇUAÍ,Afetado,ARENITO,Afetado por perda,",0116230000000000000",2021-02-19 00:00:00
509,2021,3,Município,MG,3103405.0,ARAÇUAÍ,Afetado,ARENITO,Afetado por perda,",0017810000000000000",2021-02-02 00:00:00
509,2021,3,Município,MG,3103405.0,ARAÇUAÍ,Afetado,ARENITO,Afetado por perda,",0012620000000000000",2021-02-18 00:00:00
509,2021,3,Município,MG,3141801.0,MINAS NOVAS,Afetado,ARENITO,Estrutura de mineração,"5,0827370000000000000",2021-02-26 00:00:00
509,2021,3,Município,MG,3141801.0,MINAS NOVAS,Afetado,ARENITO,Estrutura de mineração,",7333620000000000000",2021-02-04 00:00:00
509,2021,3,Município,MG,3141801.0,MINAS NOVAS,Afetado,ARENITO,Estrutura de mineração,",4421910000000000000",2021-02-25 00:00:00
509,2021,3,Município,MG,3141801.0,MINAS NOVAS,Afetado,ARENITO,Estrutura de mineração,",3078010000000000000",2021-02-17 00:00:00
509,2021,3,Município,MG,3141801.0,MINAS NOVAS,Afetado,ARENITO,Estrutura de mineração,",2893530000000000000",2021-02-01 00:00:00
509,2021,3,Município,MG,3141801.0,MINAS NOVAS,Afetado,ARENITO,Estrutura de mineração,",2228470000000000000",2021-02-22 00:00:00
509,2021,3,Município,MG,3133303.0,ITAOBIM,Afetado,ARENITO,Estrutura de mineração,",2201760000000000000",2021-02-26 00:00:00
509,2021,3,Município,MG,3141801.0,MINAS NOVAS,Afetado,ARENITO,Estrutura de mineração,",2193680000000000000",2021-02-24 00:00:00
509,2021,3,Município,MG,3141801.0,MINAS NOVAS,Afetado,ARENITO,Estrutura de mineração,",2182640000000000000",2021-02-09 00:00:00
509,2021,3,Município,MG,3141801.0,MINAS NOVAS,Afetado,ARENITO,Estrutura de mineração,",1406110000000000000",2021-02-11 00:00:00
509,2021,3,Município,MG,3141801.0,MINAS NOVAS,Afetado,ARENITO,Estrutura de mineração,",1339430000000000000",2021-02-23 00:00:00
509,2021,3,Município,MG,3141801.0,MINAS NOVAS,Afetado,ARENITO,Estrutura de mineração,",1221700000000000000",2021-02-12 00:00:00
509,2021,3,Município,MG,3141801.0,MINAS NOVAS,Afetado,ARENITO,Estrutura de mineração,",0643340000000000000",2021-02-19 00:00:00
509,2021,3,Município,MG,3133303.0,ITAOBIM,Afetado,ARENITO,Estrutura de mineração,",0317680000000000000",2021-02-04 00:00:00
509,2021,3,Município,MG,3133303.0,ITAOBIM,Afetado,ARENITO,Estrutura de mineração,",0191560000000000000",2021-02-25 00:00:00
509,2021,3,Município,MG,3133303.0,ITAOBIM,Afetado,ARENITO,Estrutura de mineração,",0133340000000000000",2021-02-17 00:00:00
509,2021,3,Município,MG,3133303.0,ITAOBIM,Afetado,ARENITO,Estrutura de mineração,",0125350000000000000",2021-02-01 00:00:00
509,2021,3,Município,MG,3141801.0,MINAS NOVAS,Afetado,ARENITO,Estrutura de mineração,",0098570000000000000",2021-02-02 00:00:00
509,2021,3,Município,MG,3133303.0,ITAOBIM,Afetado,ARENITO,Estrutura de mineração,",0096530000000000000",2021-02-22 00:00:00
509,2021,3,Município,MG,3133303.0,ITAOBIM,Afetado,ARENITO,Estrutura de mineração,",0095030000000000000",2021-02-24 00:00:00
509,2021,3,Município,MG,3133303.0,ITAOBIM,Afetado,ARENITO,Estrutura de mineração,",0094540000000000000",2021-02-09 00:00:00
509,2021,3,Município,MG,3141801.0,MINAS NOVAS,Afetado,ARENITO,Estrutura de mineração,",0069870000000000000",2021-02-18 00:00:00
509,2021,3,Município,MG,3133303.0,ITAOBIM,Afetado,ARENITO,Estrutura de mineração,",0060910000000000000",2021-02-11 00:00:00
509,2021,3,Município,MG,3133303.0,ITAOBIM,Afetado,ARENITO,Estrutura de mineração,",0058030000000000000",2021-02-23 00:00:00
509,2021,3,Município,MG,3133303.0,ITAOBIM,Afetado,ARENITO,Estrutura de mineração,",0052930000000000000",2021-02-12 00:00:00
509,2021,3,Município,MG,3133303.0,ITAOBIM,Afetado,ARENITO,Estrutura de mineração,",0027870000000000000",2021-02-19 00:00:00
509,2021,3,Município,MG,3133303.0,ITAOBIM,Afetado,ARENITO,Estrutura de mineração,",0004270000000000000",2021-02-02 00:00:00
509,2021,3,Município,MG,3133303.0,ITAOBIM,Afetado,ARENITO,Estrutura de mineração,",0003030000000000000",2021-02-18 00:00:00
509,2021,3,Município,MG,3103405.0,ARAÇUAÍ,Afetado,ARGILA,Afetado por perda,"9,8759540000000000000",2021-02-26 00:00:00
509,2021,3,Município,MG,3103405.0,ARAÇUAÍ,Afetado,ARGILA,Afetado por perda,"2,0481600000000000000",2021-02-25 00:00:00
509,2021,3,Município,MG,3103405.0,ARAÇUAÍ,Afetado,ARGILA,Afetado por perda,"1,6143020000000000000",2021-02-23 00:00:00
509,2021,3,Município,MG,3103405.0,ARAÇUAÍ,Afetado,ARGILA,Afetado por perda,"1,2100980000000000000",2021-02-17 00:00:00
509,2021,3,Município,MG,3103405.0,ARAÇUAÍ,Afetado,ARGILA,Afetado por perda,",8275300000000000000",2021-02-18 00:00:00
509,2021,3,Município,MG,3103405.0,ARAÇUAÍ,Afetado,ARGILA,Afetado por perda,",7641340000000000000",2021-02-24 00:00:00
509,2021,3,Município,MG,3103405.0,ARAÇUAÍ,Afetado,ARGILA,Afetado por perda,",6357680000000000000",2021-02-12 00:00:00
509,2021,3,Município,MG,3103405.0,ARAÇUAÍ,Afetado,ARGILA,Afetado por perda,",6326820000000000000",2021-02-09 00:00:00
509,2021,3,Município,MG,3103405.0,ARAÇUAÍ,Afetado,ARGILA,Afetado por perda,",6234220000000000000",2021-02-22 00:00:00
509,2021,3,Município,MG,3103405.0,ARAÇUAÍ,Afetado,ARGILA,Afetado por perda,",4208430000000000000",2021-02-19 00:00:00
509,2021,3,Município,MG,3103405.0,ARAÇUAÍ,Afetado,ARGILA,Afetado por perda,",3416440000000000000",2021-02-11 00:00:00
509,2021,3,Município,MG,3103405.0,ARAÇUAÍ,Afetado,ARGILA,Afetado por perda,",2640750000000000000",2021-02-01 00:00:00
509,2021,3,Município,MG,3103405.0,ARAÇUAÍ,Afetado,ARGILA,Afetado por perda,",1906380000000000000",2021-02-04 00:00:00
509,2021,3,Município,MG,3103405.0,ARAÇUAÍ,Afetado,ARGILA,Afetado por perda,",1856060000000000000",2021-02-08 00:00:00
509,2021,3,Município,MG,3103405.0,ARAÇUAÍ,Afetado,ARGILA,Afetado por perda,",1764640000000000000",2021-02-03 00:00:00
509,2021,3,Município,MG,3103405.0,ARAÇUAÍ,Afetado,ARGILA,Afetado por perda,",0965920000000000000",2021-02-10 00:00:00
509,2021,3,Município,MG,3103405.0,ARAÇUAÍ,Afetado,ARGILA,Afetado por perda,",0215650000000000000",2021-02-05 00:00:00
509,2021,3,Município,MG,3103405.0,ARAÇUAÍ,Afetado,ARGILA,Afetado por perda,",0164120000000000000",2021-02-02 00:00:00
509,2021,3,Município,MG,3103405.0,ARAÇUAÍ,Afetado,ARGILA BRANCA,Afetado por perda,",6057750000000000000",2021-02-26 00:00:00
509,2021,3,Município,MG,3103405.0,ARAÇUAÍ,Afetado,ARGILA FERRUGINOSA,Afetado por perda,",0192480000000000000",2021-02-26 00:00:00
509,2021,3,Município,MG,3103405.0,ARAÇUAÍ,Afetado,ARGILA P/CER. VERMELH,Afetado por perda,",0345210000000000000",2021-02-25 00:00:00
509,2021,3,Município,MG,3103405.0,ARAÇUAÍ,Afetado,ARGILA P/CER. VERMELH,Afetado por perda,",0321480000000000000",2021-02-02 00:00:00
509,2021,3,Município,MG,3103405.0,ARAÇUAÍ,Afetado,ARGILA P/CER. VERMELH,Afetado por perda,",0231670000000000000",2021-02-23 00:00:00
509,2021,3,Município,MG,3103405.0,ARAÇUAÍ,Afetado,ARGILA P/CER. VERMELH,Afetado por perda,",0064980000000000000",2021-02-26 00:00:00
509,2021,3,Município,MG,3103405.0,ARAÇUAÍ,Afetado,ARGILA P/CER. VERMELH,Afetado por perda,",0054110000000000000",2021-02-24 00:00:00
509,2021,3,Município,MG,3103405.0,ARAÇUAÍ,Afetado,ARGILA P/CER. VERMELH,Afetado por perda,",0017250000000000000",2021-02-18 00:00:00
509,2021,3,Município,MG,3103405.0,ARAÇUAÍ,Afetado,ARGILA REFRATÁRIA,Afetado por perda,"1,2555400000000000000",2021-02-26 00:00:00
509,2021,3,Município,MG,3103405.0,ARAÇUAÍ,Afetado,ARGILA REFRATÁRIA,Afetado por perda,",2666980000000000000",2021-02-24 00:00:00
509,2021,3,Município,MG,3103405.0,ARAÇUAÍ,Afetado,ARGILA REFRATÁRIA,Afetado por perda,",0950110000000000000",2021-02-10 00:00:00
509,2021,3,Município,MG,3103405.0,ARAÇUAÍ,Afetado,ARGILA REFRATÁRIA,Afetado por perda,",0870460000000000000",2021-02-03 00:00:00
509,2021,3,Município,MG,3103405.0,ARAÇUAÍ,Afetado,ARGILA REFRATÁRIA,Afetado por perda,",0775970000000000000",2021-02-25 00:00:00
509,2021,3,Município,MG,3103405.0,ARAÇUAÍ,Afetado,ARGILA REFRATÁRIA,Afetado por perda,",0657160000000000000",2021-02-17 00:00:00
509,2021,3,Município,MG,3103405.0,ARAÇUAÍ,Afetado,ARGILA REFRATÁRIA,Afetado por perda,",0142320000000000000",2021-02-04 00:00:00
509,2021,3,Município,MG,3103405.0,ARAÇUAÍ,Afetado,ARGILA REFRATÁRIA,Afetado por perda,",0114940000000000000",2021-02-12 00:00:00
509,2021,3,Município,MG,3103405.0,ARAÇUAÍ,Afetado,ARGILA REFRATÁRIA,Afetado por perda,",0020770000000000000",2021-02-18 00:00:00
509,2021,3,Município,MG,3103405.0,ARAÇUAÍ,Afetado,ARGILA VERMELHA,Afetado por perda,",0139570000000000000",2021-02-22 00:00:00
509,2021,3,Município,MG,3103405.0,ARAÇUAÍ,Afetado,ARGILA VERMELHA,Afetado por perda,",0088710000000000000",2021-02-19 00:00:00
509,2021,3,Município,MG,3103405.0,ARAÇUAÍ,Afetado,ARGILA VERMELHA,Afetado por perda,",0017900000000000000",2021-02-25 00:00:00
509,2021,3,Município,MG,3103405.0,ARAÇUAÍ,Afetado,ATAPULGITA,Afetado por perda,",0263670000000000000",2021-02-26 00:00:00
509,2021,3,Município,MG,3134004.0,ITINGA,Afetado,BRITA DE GRANITO,Afetado por perda,"4,9529610000000000000",2021-02-25 00:00:00
509,2021,3,Município,MG,3141405.0,MEDINA,Afetado,BRITA DE GRANITO,Afetado por perda,"1,9782910000000000000",2021-02-25 00:00:00
509,2021,3,Município,MG,3103405.0,ARAÇUAÍ,Afetado,BRITA DE GRANITO,Afetado por perda,",1961650000000000000",2021-02-25 00:00:00
509,2021,3,Município,MG,3171600.0,VIRGEM DA LAPA,Afetado,BRITA DE GRANITO,Estrutura de mineração,"2,6396350000000000000",2021-02-25 00:00:00
509,2021,3,Município,MG,3141801.0,MINAS NOVAS,Afetado,BRITA DE GRANITO,Estrutura de mineração,",3832120000000000000",2021-02-25 00:00:00
509,2021,3,Município,MG,3134004.0,ITINGA,Afetado,CASSITERITA,Estrutura de mineração,"4446,1158110000000000000",2021-02-26 00:00:00
509,2021,3,Município,MG,3134004.0,ITINGA,Afetado,CASSITERITA,Estrutura de mineração,"1448,6107910000000000000",2021-02-25 00:00:00
509,2021,3,Município,MG,3134004.0,ITINGA,Afetado,CASSITERITA,Estrutura de mineração,"212,3148750000000000000",2021-02-11 00:00:00
509,2021,3,Município,MG,3134004.0,ITINGA,Afetado,CASSITERITA,Estrutura de mineração,"194,7136870000000000000",2021-02-09 00:00:00
509,2021,3,Município,MG,3134004.0,ITINGA,Afetado,CASSITERITA,Estrutura de mineração,"180,2190670000000000000",2021-02-23 00:00:00
509,2021,3,Município,MG,3134004.0,ITINGA,Afetado,CASSITERITA,Estrutura de mineração,"58,8018850000000000000",2021-02-17 00:00:00
509,2021,3,Município,MG,3134004.0,ITINGA,Afetado,CASSITERITA,Estrutura de mineração,"56,7171100000000000000",2021-02-22 00:00:00
509,2021,3,Município,MG,3134004.0,ITINGA,Afetado,CASSITERITA,Estrutura de mineração,"9,3152110000000000000",2021-02-19 00:00:00
509,2021,3,Município,MG,3134004.0,ITINGA,Afetado,CASSITERITA,Estrutura de mineração,"5,5332810000000000000",2021-02-18 00:00:00
509,2021,3,Município,MG,3134004.0,ITINGA,Afetado,CASSITERITA,Estrutura de mineração,"3,5237020000000000000",2021-02-12 00:00:00
509,2021,3,Município,MG,3119500.0,CORONEL MURTA,Afetado,CAULIM,Estrutura de mineração,"9063,4216820000000000000",2021-02-12 00:00:00
509,2021,3,Município,MG,3119500.0,CORONEL MURTA,Afetado,CAULIM,Estrutura de mineração,"2649,5701400000000000000",2021-02-26 00:00:00
509,2021,3,Município,MG,3119500.0,CORONEL MURTA,Afetado,CAULIM,Estrutura de mineração,"34,7415240000000000000",2021-02-24 00:00:00
509,2021,3,Município,MG,3119500.0,CORONEL MURTA,Afetado,CAULIM,Estrutura de mineração,"30,7721380000000000000",2021-02-25 00:00:00
509,2021,3,Município,MG,3119500.0,CORONEL MURTA,Afetado,CAULIM,Estrutura de mineração,"17,2485230000000000000",2021-02-08 00:00:00
509,2021,3,Município,MG,3119500.0,CORONEL MURTA,Afetado,CAULIM,Estrutura de mineração,"8,1274580000000000000",2021-02-05 00:00:00
509,2021,3,Município,MG,3119500.0,CORONEL MURTA,Afetado,CAULIM,Estrutura de mineração,"7,1074980000000000000",2021-02-09 00:00:00
509,2021,3,Município,MG,3119500.0,CORONEL MURTA,Afetado,CAULIM,Estrutura de mineração,"6,7340910000000000000",2021-02-17 00:00:00
509,2021,3,Município,MG,3134004.0,ITINGA,Afetado,DIAMANTE,Estrutura de mineração,",8782310000000000000",2021-02-22 00:00:00
509,2021,3,Município,MG,3156502.0,RUBELITA,Afetado,DIAMANTE,Estrutura de mineração,",3450250000000000000",2021-02-22 00:00:00
509,2021,3,Município,MG,3141801.0,MINAS NOVAS,Afetado,DIAMANTE,Estrutura de mineração,",0459960000000000000",2021-02-22 00:00:00
509,2021,3,Município,MG,3168606.0,TEÓFILO OTONI,Afetado,DIAMANTE,Estrutura de mineração,",0428440000000000000",2021-02-22 00:00:00
509,2021,3,Município,MG,3157005.0,SALINAS,Afetado,DIAMANTE,Estrutura de mineração,",0273860000000000000",2021-02-22 00:00:00
509,2021,3,Município,MG,3169703.0,TURMALINA,Afetado,DIAMANTE,Estrutura de mineração,",0114810000000000000",2021-02-22 00:00:00
509,2021,3,Município,MG,3134004.0,ITINGA,Afetado,ESMERALDA,Estrutura de mineração,"60,5276640000000000000",2021-02-26 00:00:00
509,2021,3,Município,MG,3156502.0,RUBELITA,Afetado,ESMERALDA,Estrutura de mineração,"23,7791350000000000000",2021-02-26 00:00:00
509,2021,3,Município,MG,3134004.0,ITINGA,Afetado,ESMERALDA,Estrutura de mineração,"12,3003450000000000000",2021-02-12 00:00:00
509,2021,3,Município,MG,3156502.0,RUBELITA,Afetado,ESMERALDA,Estrutura de mineração,"4,8323610000000000000",2021-02-12 00:00:00
509,2021,3,Município,MG,3141801.0,MINAS NOVAS,Afetado,ESMERALDA,Estrutura de mineração,"3,1700570000000000000",2021-02-26 00:00:00
509,2021,3,Município,MG,3168606.0,TEÓFILO OTONI,Afetado,ESMERALDA,Estrutura de mineração,"2,9527740000000000000",2021-02-26 00:00:00
509,2021,3,Município,MG,3157005.0,SALINAS,Afetado,ESMERALDA,Estrutura de mineração,"1,8874560000000000000",2021-02-26 00:00:00
509,2021,3,Município,MG,3169703.0,TURMALINA,Afetado,ESMERALDA,Estrutura de mineração,",7912560000000000000",2021-02-26 00:00:00
509,2021,3,Município,MG,3141801.0,MINAS NOVAS,Afetado,ESMERALDA,Estrutura de mineração,",6442140000000000000",2021-02-12 00:00:00
509,2021,3,Município,MG,3168606.0,TEÓFILO OTONI,Afetado,ESMERALDA,Estrutura de mineração,",6000590000000000000",2021-02-12 00:00:00
509,2021,3,Município,MG,3157005.0,SALINAS,Afetado,ESMERALDA,Estrutura de mineração,",3835660000000000000",2021-02-12 00:00:00
509,2021,3,Município,MG,3169703.0,TURMALINA,Afetado,ESMERALDA,Estrutura de mineração,",1607980000000000000",2021-02-12 00:00:00
509,2021,3,Município,MG,3134004.0,ITINGA,Afetado,ESPODUMÊNIO,Afetado por perda,"5,5652500000000000000",2021-02-26 00:00:00
509,2021,3,Município,MG,3103405.0,ARAÇUAÍ,Afetado,ESPODUMÊNIO,Afetado por perda,"5,5652500000000000000",2021-02-26 00:00:00
509,2021,3,Município,MG,3134004.0,ITINGA,Afetado,ESPODUMÊNIO,Estrutura de mineração,",0397900000000000000",2021-02-26 00:00:00
509,2021,3,Município,MG,3134004.0,ITINGA,Afetado,ESTANHO,Estrutura de mineração,"313,5271990000000000000",2021-02-24 00:00:00
509,2021,3,Município,MG,3134004.0,ITINGA,Afetado,ESTANHO,Estrutura de mineração,"92,0869030000000000000",2021-02-05 00:00:00
509,2021,3,Município,MG,3134004.0,ITINGA,Afetado,ESTANHO,Estrutura de mineração,"1,1519540000000000000",2021-02-22 00:00:00
509,2021,3,Município,MG,3134004.0,ITINGA,Afetado,FELDSPATO,Afetado por perda,"424,1702780000000000000",2021-02-26 00:00:00
509,2021,3,Município,MG,3134004.0,ITINGA,Afetado,FELDSPATO,Afetado por perda,"41,8609090000000000000",2021-02-02 00:00:00
509,2021,3,Município,MG,3134004.0,ITINGA,Afetado,FELDSPATO,Afetado por perda,"27,5817210000000000000",2021-02-17 00:00:00
509,2021,3,Município,MG,3134004.0,ITINGA,Afetado,FELDSPATO,Afetado por perda,"23,9797500000000000000",2021-02-05 00:00:00
509,2021,3,Município,MG,3134004.0,ITINGA,Afetado,FELDSPATO,Afetado por perda,"10,2324110000000000000",2021-02-10 00:00:00
509,2021,3,Município,MG,3134004.0,ITINGA,Afetado,FELDSPATO,Afetado por perda,"8,1106680000000000000",2021-02-03 00:00:00
509,2021,3,Município,MG,3134004.0,ITINGA,Afetado,FELDSPATO,Afetado por perda,"7,6767310000000000000",2021-02-18 00:00:00
509,2021,3,Município,MG,3134004.0,ITINGA,Afetado,FELDSPATO,Afetado por perda,"7,1745340000000000000",2021-02-04 00:00:00
509,2021,3,Município,MG,3134004.0,ITINGA,Afetado,FELDSPATO,Afetado por perda,"5,8264940000000000000",2021-02-09 00:00:00
509,2021,3,Município,MG,3134004.0,ITINGA,Afetado,FELDSPATO,Afetado por perda,"5,1714560000000000000",2021-02-24 00:00:00
509,2021,3,Município,MG,3134004.0,ITINGA,Afetado,FELDSPATO,Afetado por perda,"4,3552640000000000000",2021-02-25 00:00:00
509,2021,3,Município,MG,3134004.0,ITINGA,Afetado,FELDSPATO,Afetado por perda,"3,9851090000000000000",2021-02-11 00:00:00
509,2021,3,Município,MG,3134004.0,ITINGA,Afetado,FELDSPATO,Afetado por perda,",9159710000000000000",2021-02-12 00:00:00
509,2021,3,Município,MG,3134004.0,ITINGA,Afetado,FELDSPATO,Estrutura de mineração,"909,5257480000000000000",2021-02-26 00:00:00
